time,P,Q,R,Phi,Theta,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,THR1,THR2,THR3,TJR4,THR5,THR6,Phi_cmd,Theta_cmd,Psi_cmd,Alt_cmd,X_cmd,Y_cmd,Ax,Ay,Az,Fault_M1,Fault_M2,Fault_M3,Fault_M4,Fault_M5,Fault_M6
20.85,0.00091926708,0.00097526648,0.0018657978,-0.00012308716,-8.7606077e-05,0.00095707791,7.8248643e-05,-9.4163345e-05,-0.00012750866,0.00021499046,-0.00021502915,3.0000843,3354.663,3354.3066,3354.453,3354.1458,3354.5023,3354.3559,29.515326,29.510903,29.51272,29.508908,29.513331,29.511514,1.6041511e-05,-1.3229937e-05,0,3,0,0,0.0021395503,0.0020282589,9.8121336,1,1,1,1,1,1
20.86,-0.0036292936,-0.0035902828,-0.0026836605,-0.00013476281,-9.8808542e-05,0.00095485885,6.9105485e-05,-8.1514475e-05,-0.00012702105,0.0002157291,-0.00021590795,3.000083,3353.59,3354.4887,3354.7142,3355.219,3354.3203,3354.0949,29.50201,29.513163,29.515961,29.522226,29.511073,29.508276,3.1247644e-05,3.5050843e-07,0,3,0,0,-0.0024039833,-0.002516405,9.8075897,1,1,1,1,1,1
20.87,-0.00635663,-0.0063364775,-0.0054304679,-0.00014642479,-0.00011017089,0.00095259283,5.8854089e-05,-6.7719379e-05,-0.00012652698,0.00021637067,-0.00021665464,3.0000818,3352.9414,3354.5979,3354.8719,3355.8678,3354.2113,3353.9373,29.493962,29.514518,29.517918,29.530277,29.50972,29.50632,4.688535e-05,1.4508109e-05,0,3,0,0,-0.0051460979,-0.00525894,9.8048475,1,1,1,1,1,1
20.88,-0.0036781015,-0.0036837381,-0.0028262648,-0.00015766496,-0.00012133199,0.00095029952,4.7493794e-05,-5.2796326e-05,-0.00012602639,0.00021690404,-0.00021725781,3.0000805,3353.5532,3354.4908,3354.7225,3355.2562,3354.3186,3354.0868,29.501554,29.513189,29.516065,29.522687,29.511052,29.508176,6.2747269e-05,2.9061751e-05,0,3,0,0,-0.0025420844,-0.0026509818,9.8074535,1,1,1,1,1,1
20.89,0.0022463703,0.0022091128,0.0029759697,-0.00016789013,-0.00013176958,0.00094800811,3.5070472e-05,-3.6816409e-05,-0.0001255192,0.0002173183,-0.00021770652,3.0000792,3354.9214,3354.2542,3354.3879,3353.8882,3354.5554,3354.4216,29.518532,29.510253,29.511912,29.505711,29.51399,29.51233,7.8285939e-05,4.3534885e-05,0,3,0,0,0.0032549596,0.003155377,9.8132551,1,1,1,1,1,1
20.9,-0.001704186,-0.0017714689,-0.0010932653,-0.00017684134,-0.00014124937,0.00094573106,2.1670414e-05,-1.9896332e-05,-0.00012500567,0.00021760322,-0.00021799077,3.000078,3353.9826,3354.4154,3354.6102,3354.8271,3354.3944,3354.1995,29.506882,29.512253,29.51467,29.517362,29.511992,29.509574,9.3011081e-05,5.7499023e-05,0,3,0,0,-0.00081998997,-0.00090866459,9.8091854,1,1,1,1,1,1
20.91,-0.0012675796,-0.0013619659,-0.00076338162,-0.00018469951,-0.00014991642,0.00094345882,7.3811518e-06,-2.1530031e-06,-0.000124486,0.00021774947,-0.00021810174,3.0000767,3354.0704,3354.3995,3354.5852,3354.7395,3354.4104,3354.2247,29.507971,29.512056,29.51436,29.516276,29.512191,29.509887,0.00010688606,7.0916697e-05,0,3,0,0,-0.00049437697,-0.00057389519,9.8095155,1,1,1,1,1,1
20.92,0.0030814268,0.0029601508,0.0034709073,-0.00019143969,-0.00015773623,0.00094119257,-7.7174325e-06,1.6306892e-05,-0.00012396027,0.00021774855,-0.00021803176,3.0000755,3355.0726,3354.2262,3354.3388,3353.7375,3354.5838,3354.4713,29.520409,29.509906,29.511303,29.50384,29.514343,29.512946,0.00011998144,8.3841582e-05,0,3,0,0,0.003734883,0.0036651456,9.8137495,1,1,1,1,1,1
20.93,0.00045449467,0.00031036158,0.00074763569,-0.00019708078,-0.00016471122,0.00093893148,-2.3540425e-05,3.537238e-05,-0.00012342871,0.00021759279,-0.00021777421,3.0000743,3354.4463,3354.3336,3354.4864,3354.364,3354.4766,3354.3238,29.512636,29.511238,29.513135,29.511615,29.513013,29.511116,0.00013222095,9.619863e-05,0,3,0,0,0.0010077454,0.00094726523,9.8110269,1,1,1,1,1,1
20.94,-0.0029035819,-0.0030656936,-0.0026828144,-0.00020191528,-0.00017107993,0.00093666105,-4.0016203e-05,5.4949466e-05,-0.00012289148,0.00021727532,-0.00021732354,3.000073,3353.6509,3354.4699,3354.676,3355.1596,3354.3406,3354.1344,29.502765,29.512929,29.515487,29.521488,29.511324,29.508766,0.00014374606,0.00010810003,0,3,0,0,-0.0024241131,-0.0024780433,9.8075984,1,1,1,1,1,1
20.95,0.00082861323,0.00064847077,0.00096593132,-0.00020601356,-0.0001768882,0.00093437819,-5.7090157e-05,7.4965494e-05,-0.00012234863,0.00021678986,-0.000216675,3.0000718,3354.5123,3354.3208,3354.465,3354.2983,3354.4898,3354.3456,29.513455,29.511079,29.512869,29.5108,29.513176,29.511386,0.00015474845,0.00011970045,0,3,0,0,0.0012225363,0.0011751526,9.8112484,1,1,1,1,1,1
20.96,0.00097021959,0.00077256631,0.0010169512,-0.00020920928,-0.00018197669,0.00093209188,-7.4699252e-05,9.5339802e-05,-0.00012180035,0.00021613076,-0.00021582461,3.0000706,3354.5347,3354.3167,3354.456,3354.276,3354.494,3354.3547,29.513734,29.511028,29.512757,29.510523,29.513229,29.5115,0.00016512351,0.00013089727,0,3,0,0,0.0012702526,0.0012309626,9.8113003,1,1,1,1,1,1
20.97,-0.0035759481,-0.0037876586,-0.0036062554,-0.00021157353,-0.00018639152,0.00092979921,-9.277357e-05,0.00011598552,-0.00012124685,0.000215293,-0.00021476921,3.0000694,3353.463,3354.5012,3354.7118,3355.3479,3354.3097,3354.0991,29.500434,29.513318,29.515931,29.523824,29.510941,29.508328,0.0001747824,0.00014160089,0,3,0,0,-0.003355224,-0.0033873367,9.8066785,1,1,1,1,1,1
20.98,-0.0061247573,-0.006350715,-0.0062443022,-0.00021315593,-0.00019016016,0.00092749841,-0.00011125025,0.0001368257,-0.0001206882,0.00021427224,-0.00021350648,3.0000682,3352.8579,3354.6056,3354.8541,3355.9531,3354.2054,3353.9569,29.492925,29.514613,29.517698,29.531335,29.509647,29.506563,0.00018380031,0.00015186319,0,3,0,0,-0.0059963372,-0.0060212422,9.8040412,1,1,1,1,1,1
20.99,-0.0031445658,-0.0033900172,-0.003401367,-0.00021361413,-0.00019297071,0.00092520775,-0.00013005327,0.0001577699,-0.00012012451,0.00021306481,-0.00021203491,3.000067,3353.543,3354.4886,3354.6824,3355.2682,3354.3225,3354.1288,29.501427,29.513162,29.515566,29.522835,29.511101,29.508696,0.00019201418,0.00016152925,0,3,0,0,-0.0031609462,-0.0031748505,9.8068822,1,1,1,1,1,1
21,0.0033676366,0.0030987576,0.0029345073,-0.00021243446,-0.00019436262,0.00092295433,-0.00014906537,0.00017868189,-0.00011955611,0.00021166801,-0.0002103541,3.0000658,3355.0524,3354.2304,3354.3093,3353.7589,3354.5809,3354.502,29.520158,29.509958,29.510937,29.504106,29.514306,29.513327,0.00019892232,0.0001701503,0,3,0,0,0.0031629636,0.0031647048,9.8132139,1,1,1,1,1,1
21.01,-0.0010729612,-0.0013612955,-0.001666068,-0.00020946741,-0.00019418996,0.00092074711,-0.00016813611,0.00019938891,-0.00011898365,0.00021008048,-0.00020846522,3.0000646,3354.0043,3354.4132,3354.5542,3354.8072,3354.3982,3354.2572,29.507151,29.512226,29.513976,29.517115,29.51204,29.51029,0.00020410393,0.00017734671,0,3,0,0,-0.0014491644,-0.0014312184,9.8086098,1,1,1,1,1,1
21.02,0.00043380013,0.0001310944,-0.00029540289,-0.00020503252,-0.00019271233,0.00091857158,-0.00018712412,0.00021973057,-0.00011840734,0.00020830236,-0.00020637114,3.0000634,3354.3484,3354.3558,3354.4641,3354.4632,3354.4558,3354.3475,29.511422,29.511513,29.512858,29.512846,29.512754,29.51141,0.00020763038,0.00018316378,0,3,0,0,-8.7624501e-05,-5.64559e-05,9.809978,1,1,1,1,1,1
21.03,0.003366483,0.0030519757,0.0025072273,-0.0001992243,-0.0001899941,0.00091642489,-0.00020590594,0.00023956912,-0.00011782728,0.00020633511,-0.00020407621,3.0000622,3355.0271,3354.2409,3354.2933,3353.7846,3354.5709,3354.5184,29.519844,29.510087,29.510738,29.504425,29.514182,29.513531,0.00020968275,0.00018774072,0,3,0,0,0.0027061676,0.0027500799,9.8127784,1,1,1,1,1,1
21.04,-0.0037459365,-0.0040664654,-0.0047063257,-0.00019221331,-0.0001861656,0.0009143005,-0.00022436458,0.00025877627,-0.00011724372,0.00020418139,-0.00020158612,3.000061,3353.3609,3354.53,3354.6899,3355.451,3354.2819,3354.1219,29.499167,29.513675,29.51566,29.525104,29.510596,29.508611,0.00021031267,0.00019110398,0,3,0,0,-0.0045140916,-0.004459279,9.8055638,1,1,1,1,1,1
21.05,-0.00090625829,-0.0012308753,-0.0019656805,-0.00018425688,-0.00018143266,0.00091218758,-0.00024240314,0.00027724889,-0.00011665664,0.00020184493,-0.00019890769,3.0000598,3354.0213,3354.4182,3354.5248,3354.7907,3354.3938,3354.2871,29.507362,29.512288,29.513611,29.51691,29.511985,29.510661,0.00020973648,0.00019342229,0,3,0,0,-0.0017794607,-0.0017156045,9.8083033,1,1,1,1,1,1
21.06,-0.0047818442,-0.0051117203,-0.0059597046,-0.00017516019,-0.00017561022,0.00091009833,-0.00025992548,0.00029488662,-0.00011606621,0.00019933041,-0.00019604877,3.0000587,3353.1122,3354.5776,3354.7374,3355.6999,3354.2345,3354.0747,29.496082,29.514266,29.516249,29.528192,29.510008,29.508025,0.00020794736,0.00019467103,0,3,0,0,-0.0057818635,-0.0057067339,9.8043068,1,1,1,1,1,1
21.07,0.00073563164,0.00039877776,-0.00058361306,-0.00016476367,-0.00016854431,0.00090804328,-0.00027681736,0.00031156999,-0.00011547267,0.00019664356,-0.00019301827,3.0000575,3354.3981,3354.3593,3354.4187,3354.4141,3354.4529,3354.3935,29.512038,29.511557,29.512294,29.512237,29.512719,29.511981,0.00020471313,0.00019463053,0,3,0,0,-0.00041641702,-0.00032843151,9.809679,1,1,1,1,1,1
21.08,0.0055144981,0.0051707524,0.0040438825,-0.00015279956,-0.00015998761,0.00090603861,-0.00029294375,0.00032715732,-0.00011487644,0.00019379135,-0.00018982642,3.0000564,3355.5119,3354.1711,3354.1408,3353.3004,3354.6413,3354.6716,29.525861,29.509221,29.508845,29.498416,29.515056,29.515432,0.00019976303,0.00019304768,0,3,0,0,0.0041984943,0.0043016699,9.8143018,1,1,1,1,1,1
21.09,0.0024369333,0.0020942402,0.00086079237,-0.00013946788,-0.00015009809,0.00090407696,-0.00030816198,0.00034149985,-0.00011427789,0.00019078217,-0.00018648494,3.0000552,3354.7935,3354.2983,3354.3073,3354.019,3354.5141,3354.5052,29.516945,29.5108,29.510911,29.507334,29.513478,29.513367,0.00019297491,0.00018979786,0,3,0,0,0.0010061742,0.0011218788,9.811116,1,1,1,1,1,1
21.1,0.0014641282,0.0011307033,-0.00016916131,-0.00012534007,-0.00013935586,0.00090213225,-0.00032236466,0.00035449121,-0.00011367677,0.00018762568,-0.00018300684,3.0000541,3354.5703,3354.3396,3354.3567,3354.2422,3354.473,3354.4559,29.514176,29.511312,29.511524,29.510104,29.512968,29.512756,0.00018473445,0.00018519607,0,3,0,0,-2.834045e-05,9.467893e-05,9.8100857,1,1,1,1,1,1
21.11,-0.0033618242,-0.0036817184,-0.0050308388,-0.00011075669,-0.00012804229,0.00090019011,-0.00033548398,0.00036607238,-0.00011307284,0.00018433242,-0.00017940593,3.000053,3353.4486,3354.5356,3354.624,3355.3641,3354.2771,3354.1887,29.500255,29.513745,29.514841,29.524026,29.510536,29.50944,0.00017549193,0.0001796134,0,3,0,0,-0.0048925538,-0.0047648309,9.8052245,1,1,1,1,1,1
21.12,0.0011226326,0.00081565015,-0.0005940566,-9.5798814e-05,-0.00011621567,0.00089824922,-0.0003474692,0.0003762055,-0.00011246603,0.00018091349,-0.0001756965,3.0000518,3354.5024,3354.357,3354.3654,3354.3103,3354.4558,3354.4474,29.513333,29.511528,29.511633,29.510949,29.512754,29.51265,0.00016544209,0.00017320055,0,3,0,0,-0.00045919801,-0.0003269237,9.8096609,1,1,1,1,1,1
21.13,0.00035068581,5.6024196e-05,-0.0014243703,-8.0252188e-05,-0.00010368015,0.00089632321,-0.00035826034,0.00038484329,-0.00011185655,0.00017738052,-0.00017189325,3.0000507,3354.328,3354.3905,3354.4027,3354.4849,3354.4224,3354.4102,29.511169,29.511944,29.512095,29.513115,29.51234,29.512189,0.00015447109,0.00016584224,0,3,0,0,-0.0012947514,-0.0011559184,9.8088293,1,1,1,1,1,1
21.14,0.0039930398,0.0037129187,0.0021697518,-6.4165644e-05,-9.0469113e-05,0.00089441228,-0.00036778787,0.00039192856,-0.00011124448,0.00017374583,-0.00016801141,3.0000496,3355.1864,3354.246,3354.191,3353.6266,3354.567,3354.6219,29.52182,29.510151,29.509469,29.502464,29.514134,29.514816,0.00014245641,0.0001574169,0,3,0,0,0.0022947219,0.0024393622,9.8124223,1,1,1,1,1,1
21.15,0.0054271475,0.0051657461,0.0035806127,-4.7679465e-05,-7.6696451e-05,0.00089251195,-0.00037599005,0.00039741399,-0.00011062978,0.00017002239,-0.00016406674,3.0000485,3355.5306,3354.1899,3354.1047,3353.2824,3354.6232,3354.7083,29.526092,29.509455,29.508398,29.498194,29.514831,29.515888,0.00012947691,0.00014797837,0,3,0,0,0.0037026682,0.0038516357,9.8138332,1,1,1,1,1,1
21.16,0.0062443808,0.0060090795,0.0044234121,-3.1204499e-05,-6.2711869e-05,0.00089060389,-0.00038282717,0.0004012785,-0.00011001214,0.00016622368,-0.00016007537,3.0000474,3355.7337,3354.1575,3354.0551,3353.0795,3354.6557,3354.7581,29.528612,29.509052,29.507781,29.495675,29.515235,29.516506,0.00011578279,0.00013772996,0,3,0,0,0.0045468076,0.0046959805,9.8146783,1,1,1,1,1,1
21.17,-0.0023397175,-0.0025409008,-0.0040802661,-1.5291243e-05,-4.8987908e-05,0.00088866245,-0.0003883012,0.00040354973,-0.00010939103,0.0001623634,-0.00015605339,3.0000463,3353.7428,3354.5024,3354.5379,3355.0705,3354.3108,3354.2753,29.503906,29.513333,29.513773,29.520382,29.510955,29.510515,0.00010186488,0.00012708478,0,3,0,0,-0.0039504579,-0.0038061986,9.8061797,1,1,1,1,1,1
21.18,0.0018507971,0.001684623,0.00019690841,-3.4668701e-07,-3.5875305e-05,0.00088666896,-0.00039245847,0.00040430684,-0.00010876626,0.00015845499,-0.00015201636,3.0000452,3354.7372,3354.3326,3354.3006,3354.0761,3354.4807,3354.5127,29.516247,29.511226,29.510829,29.508043,29.513063,29.513461,8.8259164e-05,0.0001164969,0,3,0,0,0.00033463114,0.00047102669,9.810462,1,1,1,1,1,1
21.19,-0.0046060212,-0.0047396559,-0.0061890328,1.3810457e-05,-2.3217999e-05,0.00088463433,-0.000395353,0.00040363801,-0.00010813805,0.00015451135,-0.00014797896,3.0000441,3353.2423,3354.5923,3354.6635,3355.5711,3354.2211,3354.15,29.497696,29.514449,29.515331,29.526594,29.509842,29.508959,7.5078857e-05,0.0001060566,0,3,0,0,-0.0060453428,-0.0059147785,9.8040803,1,1,1,1,1,1
21.2,0.00031816721,0.00021288527,-0.0012204394,2.7300033e-05,-1.0915509e-05,0.00088256601,-0.00039702521,0.00040161539,-0.00010750649,0.00015054491,-0.00014395507,3.000043,3354.4055,3354.3942,3354.3834,3354.408,3354.4193,3354.4301,29.51213,29.51199,29.511855,29.512161,29.512301,29.512436,6.218261e-05,9.5636404e-05,0,3,0,0,-0.001072897,-0.00094693255,9.8090515,1,1,1,1,1,1
21.21,0.0068474991,0.006765821,0.0053239235,4.0530611e-05,1.3808544e-06,0.00088048598,-0.00039749304,0.00039828477,-0.00010687189,0.0001465678,-0.00013995795,3.0000419,3355.9421,3354.1322,3354.0116,3352.8714,3354.6814,3354.802,29.531199,29.508739,29.507242,29.493093,29.515553,29.517051,4.9317125e-05,8.5013917e-05,0,3,0,0,0.0054718862,0.005597032,9.8155967,1,1,1,1,1,1
21.22,-0.001268345,-0.001322119,-0.0027414205,5.3479268e-05,1.3644837e-05,0.00087839413,-0.00039675357,0.00039366712,-0.00010623419,0.00014259208,-0.00013600058,3.0000409,3354.0582,3354.4593,3354.4673,3354.7554,3354.3543,3354.3463,29.507821,29.512798,29.512897,29.516472,29.511495,29.511396,3.6236725e-05,7.3975212e-05,0,3,0,0,-0.0025906256,-0.0024675871,9.8075341,1,1,1,1,1,1
21.23,0.00098282186,0.0009591216,-0.00041845722,6.5704526e-05,2.5486542e-05,0.00087626888,-0.00039483004,0.00038781285,-0.00010559307,0.00013862974,-0.00013209559,3.0000398,3354.598,3354.3682,3354.3392,3354.2157,3354.4455,3354.4745,29.514519,29.511668,29.511307,29.509775,29.512627,29.512987,2.3247928e-05,6.2785861e-05,0,3,0,0,-0.00026195962,-0.00014490584,9.8098608,1,1,1,1,1,1
21.24,0.0022635039,0.002267383,0.00092327651,7.7258194e-05,3.6941868e-05,0.00087411364,-0.00039176459,0.00038079325,-0.0001049487,0.00013469244,-0.00012825499,3.0000388,3354.91,3354.3165,3354.2655,3353.9037,3354.4973,3354.5482,29.518391,29.511025,29.510393,29.505904,29.51327,29.513901,1.0578576e-05,5.164446e-05,0,3,0,0,0.0010844042,0.00119644,9.8112056,1,1,1,1,1,1
21.25,0.00015062708,0.00018234648,-0.0011189709,8.8134963e-05,4.7995942e-05,0.00087192871,-0.00038759431,0.0003726727,-0.00010430106,0.00013079141,-0.00012449009,3.0000377,3354.4293,3354.4012,3354.3838,3354.3845,3354.4127,3354.43,29.512426,29.512077,29.511861,29.51187,29.512219,29.512434,-1.8234953e-06,4.0508874e-05,0,3,0,0,-0.00095252622,-0.00084593915,9.8091668,1,1,1,1,1,1
21.26,0.0013036035,0.0013625244,0.00010860247,9.8230966e-05,5.8547418e-05,0.00086970923,-0.00038236392,0.00036352317,-0.00010365013,0.00012693749,-0.00012081154,3.0000367,3354.7116,3354.3542,3354.3182,3354.1023,3354.4597,3354.4957,29.515929,29.511493,29.511047,29.508367,29.512803,29.513249,-1.3862957e-05,2.946619e-05,0,3,0,0,0.00028099878,0.00038121368,9.8103981,1,1,1,1,1,1
21.27,0.00073003857,0.00081474633,-0.0003912092,0.00010756295,6.8598355e-05,0.00086745628,-0.000376123,0.00035342086,-0.00010299601,0.00012314106,-0.00011722925,3.0000357,3354.59,3354.3767,3354.3502,3354.2239,3354.4373,3354.4638,29.51442,29.511773,29.511443,29.509877,29.512524,29.512854,-2.5475915e-05,1.8577586e-05,0,3,0,0,-0.00021297487,-0.00011895691,9.8099019,1,1,1,1,1,1
21.28,0.0031869088,0.0032963785,0.0021419012,0.00011610487,7.8112828e-05,0.00086516865,-0.00036892215,0.00034244171,-0.00010233874,0.00011941196,-0.00011375235,3.0000346,3355.1763,3354.277,3354.2114,3353.6377,3354.537,3354.6026,29.521696,29.510536,29.509722,29.502602,29.513762,29.514576,-3.6643967e-05,7.8662108e-06,0,3,0,0,0.002326306,0.0024137649,9.8124388,1,1,1,1,1,1
21.29,-0.0034453147,-0.0033107227,-0.0044012873,0.00012380492,8.7031878e-05,0.00086284363,-0.00036081613,0.00033066491,-0.00010167831,0.00011575955,-0.00011038922,3.0000336,3353.6388,3354.5432,3354.5861,3355.1753,3354.2709,3354.228,29.502616,29.513839,29.514371,29.521682,29.51046,29.509928,-4.7311734e-05,-2.6115618e-06,0,3,0,0,-0.0042096498,-0.004129455,9.8059,1,1,1,1,1,1
21.3,0.00046030682,0.00061686843,-0.0004182394,0.00013056954,9.5259618e-05,0.00086047626,-0.0003518698,0.00031817964,-0.00010101485,0.00011219256,-0.00010714739,3.0000326,3354.5628,3354.385,3354.3661,3354.2514,3354.4292,3354.448,29.514082,29.511875,29.511641,29.510217,29.512424,29.512658,-5.7353185e-05,-1.2737046e-05,0,3,0,0,-0.00021966856,-0.00014729046,9.8098869,1,1,1,1,1,1
21.31,0.0011352776,0.0013090107,0.00031117559,0.00013668638,0.00010302975,0.00085808086,-0.00034214043,0.00030506465,-0.00010034865,0.0001087191,-0.00010403352,3.0000316,3354.7301,3354.3575,3354.3276,3354.0841,3354.4567,3354.4866,29.516158,29.511534,29.511164,29.508142,29.512766,29.513137,-6.6849829e-05,-2.2570298e-05,0,3,0,0,0.00051424634,0.00058156846,9.8106189,1,1,1,1,1,1
21.32,-0.0036657234,-0.0034758021,-0.0044313356,0.00014221949,0.00011038213,0.00085566028,-0.0003316689,0.00029137796,-9.9679757e-05,0.00010534679,-0.0001010536,3.0000306,3353.6175,3354.5504,3354.5983,3355.1967,3354.2638,3354.216,29.502352,29.513929,29.514523,29.521949,29.510372,29.509778,-7.5991953e-05,-3.2264574e-05,0,3,0,0,-0.0042234916,-0.0041611594,9.8058793,1,1,1,1,1,1
21.33,0.0071587631,0.0073606999,0.0064330358,0.00014719355,0.00011732253,0.00085321531,-0.00032049754,0.00027717751,-9.9008315e-05,0.00010208285,-9.8213057e-05,3.0000296,3356.1552,3354.1142,3353.987,3352.6591,3354.7001,3354.8273,29.533843,29.508515,29.506936,29.490458,29.515786,29.517365,-8.4763675e-05,-4.1794101e-05,0,3,0,0,0.006644511,0.0067023587,9.8167456,1,1,1,1,1,1
21.34,-0.00075930464,-0.00054437689,-0.0014275231,0.00015176367,0.00012396993,0.00085075339,-0.00030865836,0.00026250759,-9.8334411e-05,9.8934112e-05,-9.5516799e-05,3.0000286,3354.3135,3354.4326,3354.4337,3354.5008,3354.3818,3354.3807,29.510989,29.512466,29.51248,29.513313,29.511836,29.511822,-9.32891e-05,-5.125402e-05,0,3,0,0,-0.0012117454,-0.0011575939,9.808888,1,1,1,1,1,1
21.35,-0.00062454892,-0.00039406345,-0.0012065005,0.00015549789,0.00012993514,0.00084825194,-0.00029619822,0.00024742787,-9.7657871e-05,9.5907051e-05,-9.2969235e-05,3.0000276,3354.3548,3354.4256,3354.4275,3354.4596,3354.3888,3354.3869,29.511501,29.51238,29.512403,29.512802,29.511923,29.5119,-0.00010139644,-6.0482905e-05,0,3,0,0,-0.00098281186,-0.00093659982,9.8091135,1,1,1,1,1,1
21.36,0.0012505274,0.0014929738,0.00073998597,0.00015840736,0.00013521279,0.00084571093,-0.00028318765,0.00023202366,-9.6978951e-05,9.3007531e-05,-9.0574041e-05,3.0000267,3354.8014,3354.3489,3354.3228,3354.013,3354.4656,3354.4917,29.517043,29.511427,29.511103,29.50726,29.512876,29.5132,-0.0001088034,-6.9223544e-05,0,3,0,0,0.00097054973,0.0010095712,9.8110638,1,1,1,1,1,1
21.37,-0.0016038081,-0.0013511596,-0.0020448945,0.00016059559,0.00013987748,0.00084313492,-0.00026968948,0.00021636969,-9.629777e-05,9.0240739e-05,-8.8334077e-05,3.0000257,3354.1422,3354.4626,3354.4849,3354.6723,3354.3518,3354.3295,29.508862,29.512839,29.513116,29.515441,29.511464,29.511188,-0.0001155927,-7.7534306e-05,0,3,0,0,-0.0018077518,-0.0017752528,9.8082827,1,1,1,1,1,1
21.38,0.0043640456,0.0046244184,0.0039851638,0.000162064,0.00014391563,0.00084052319,-0.00025576485,0.00020053704,-9.5614459e-05,8.7611246e-05,-8.625148e-05,3.0000247,3355.5437,3354.221,3354.1494,3353.2708,3354.5935,3354.6651,29.526255,29.509841,29.508952,29.498049,29.514463,29.515352,-0.00012177868,-8.5413947e-05,0,3,0,0,0.0042286138,0.0042546075,9.8143162,1,1,1,1,1,1
21.39,0.0012231333,0.0014914082,0.00091772483,0.00016287568,0.00014736742,0.00083787809,-0.00024147195,0.00018459173,-9.4929101e-05,8.5123029e-05,-8.4327706e-05,3.0000238,3354.8168,3354.3461,3354.3283,3353.9978,3354.4685,3354.4863,29.517234,29.511393,29.511172,29.507071,29.512912,29.513133,-0.00012739141,-9.2874673e-05,0,3,0,0,0.0011681138,0.0011878262,9.8112529,1,1,1,1,1,1
21.4,0.001802159,0.0020803137,0.0015940178,0.00016275314,0.00014997845,0.00083518454,-0.0002268798,0.00016861064,-9.4241656e-05,8.277944e-05,-8.2563511e-05,3.0000228,3354.9598,3354.3205,3354.2986,3353.8548,3354.4941,3354.516,29.519009,29.511075,29.510803,29.505296,29.51323,29.513502,-0.00013229792,-9.9787365e-05,0,3,0,0,0.0018540744,0.0018646768,9.8119347,1,1,1,1,1,1
21.41,0.00076572519,0.0010534781,0.00066258041,0.00016156797,0.00015162361,0.00083243493,-0.00021207824,0.00015269315,-9.3552276e-05,8.0583035e-05,-8.0958768e-05,3.0000219,3354.725,3354.3597,3354.3606,3354.0896,3354.4549,3354.454,29.516095,29.511562,29.511573,29.508211,29.512744,29.512732,-0.00013624133,-0.00010591552,0,3,0,0,0.00093332742,0.00093384312,9.8110093,1,1,1,1,1,1
21.42,0.00096635808,0.0012629306,0.00097238645,0.00015924056,0.00015222007,0.00082962397,-0.00019716635,0.00013694771,-9.2861108e-05,7.8535419e-05,-7.9512306e-05,3.000021,3354.7787,3354.3488,3354.3534,3354.036,3354.4658,3354.4613,29.516761,29.511427,29.511483,29.507545,29.512879,29.512822,-0.00013909595,-0.00011113586,0,3,0,0,0.0012545654,0.0012442518,9.8113255,1,1,1,1,1,1
21.43,-0.0034568894,-0.0031529466,-0.0033423142,0.00015576355,0.00015174761,0.00082674993,-0.00018224837,0.00012148715,-9.2168338e-05,7.6637175e-05,-7.8221842e-05,3.00002,3353.7509,3354.5243,3354.6073,3355.0637,3354.2904,3354.2073,29.504007,29.513604,29.514635,29.520299,29.510702,29.509671,-0.00014078095,-0.00011536353,0,3,0,0,-0.00304852,-0.0030697185,9.8070173,1,1,1,1,1,1
21.44,-0.00064063294,-0.00033396511,-0.000440905,0.00015121876,0.00015026332,0.00082381542,-0.000167428,0.00010642214,-9.1474254e-05,7.4887833e-05,-7.7083966e-05,3.0000191,3354.4129,3354.4085,3354.4523,3354.4018,3354.4062,3354.3624,29.512223,29.512167,29.512711,29.512084,29.512139,29.511595,-0.0001412816,-0.00011857049,0,3,0,0,-0.00013702645,-0.00016806944,9.8099241,1,1,1,1,1,1
21.45,-0.0022584969,-0.0019543593,-0.0020017125,0.00014594797,0.00014804976,0.00082083624,-0.00015279105,9.1841124e-05,-9.0779087e-05,7.3285967e-05,-7.6094261e-05,3.0000182,3354.0365,3354.4721,3354.5466,3354.7782,3354.3427,3354.2681,29.507552,29.512956,29.513881,29.516755,29.51135,29.510425,-0.00014079042,-0.00012090795,0,3,0,0,-0.0016905055,-0.0017282404,9.8083673,1,1,1,1,1,1
21.46,0.0003311901,0.00062895201,0.00062626327,0.0001401512,0.00014526744,0.00081782089,-0.00013840042,7.7804637e-05,-9.0082938e-05,7.1829409e-05,-7.5247568e-05,3.0000173,3354.6419,3354.3665,3354.403,3354.1729,3354.4483,3354.4118,29.515063,29.511646,29.512099,29.509243,29.512661,29.512208,-0.00013956539,-0.00012258384,0,3,0,0,0.00094325686,0.00090043984,9.8109985,1,1,1,1,1,1
21.47,0.0051309044,0.0054196791,0.0054534131,0.00013402346,0.00014207361,0.00081477766,-0.00012430365,6.4354063e-05,-8.938592e-05,7.0515442e-05,-7.4538225e-05,3.0000164,3355.7627,3354.172,3354.1344,3353.0521,3354.6427,3354.6804,29.528972,29.509233,29.508766,29.495335,29.515074,29.515541,-0.00013778305,-0.00012373601,0,3,0,0,0.0057750677,0.0057287776,9.8158285,1,1,1,1,1,1
