Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
51.58,2000,15.225729942321777,10.217572212219238,0.7642334312372098,0.3308025002479553,8657.534264935055,155.5699920654297,299.91046142578125,192.7816867828369,2.548205270724083,4.912473323921584
51.59,2000,15.225639343261719,10.218178749084473,0.7614775282068542,0.33078616857528687,8657.788967242665,155.57830810546875,299.90447998046875,192.76753664016724,2.5390668344522727,4.894496931626171
51.6,2000,15.225509643554688,10.219992637634277,0.7637840981643506,0.33085277676582336,8658.036092593753,155.60459899902344,299.9734191894531,192.779278755188,2.546172565530457,4.908493005286037
51.61,2000,15.22528076171875,10.229625701904297,0.7621713906621839,0.3310600221157074,8658.003453396439,155.74891662597656,300.16021728515625,192.72058010101318,2.5392151752069183,4.893590172647067
51.62,2000,15.225180625915527,10.22889518737793,0.7635984522740598,0.33080509305000305,8658.499452627048,155.7367706298828,299.9462585449219,192.59822368621826,2.5457841444763583,4.90313526391977
51.63,2000,15.22513484954834,10.227819442749023,0.7632563834322067,0.33094340562820435,8658.81593627243,155.7199249267578,300.0826416015625,192.7066445350647,2.5434872369911674,4.90146913703148
51.64,2000,15.225041389465332,10.228558540344238,0.7624599732601083,0.3308303952217102,8658.882963195483,155.730224609375,299.98248291015625,192.62958765029907,2.541681696384682,4.896030862400206
51.65,2000,15.224964141845703,10.226667404174805,0.7642018743532918,0.3308682441711426,8659.236165937844,155.7006378173828,300.029052734375,192.69609451293945,2.5470929999696565,4.908148459666411
51.66,2000,15.22484302520752,10.226873397827148,0.7606510684904394,0.33090218901634216,8659.218680653568,155.70254516601562,300.0592041015625,192.71310567855835,2.535003323434479,4.885283470260782
51.67,2000,15.224729537963867,10.225874900817871,0.7639600192830178,0.3309902846813202,8659.610933864144,155.68617248535156,300.1526794433594,192.79340505599976,2.545238075757271,4.907051383867647
51.68,2000,15.224613189697266,10.229135513305664,0.7617870190637689,0.33093923330307007,8659.512433429392,155.73463439941406,300.1029968261719,192.701518535614,2.538418579656361,4.891571142913537
51.69,2000,15.224559783935547,10.226394653320312,0.7637615853180424,0.3308752179145813,8659.413932994641,155.69235229492188,300.0415344238281,192.7143692970276,2.5455195623109015,4.9055820316551735
51.7,2000,15.224532127380371,10.223977088928223,0.7610381144010508,0.3309231698513031,8659.791032292178,155.6552734375,300.09808349609375,192.79659986495972,2.5359645943170186,4.8892535323012565
51.71,2000,15.224446296691895,10.227066040039062,0.7623196934294407,0.3306597173213959,8659.734496539688,155.701416015625,299.8572082519531,192.58476495742798,2.542275629214103,4.896035800760796
51.72,2000,15.224320411682129,10.229887008666992,0.7622876503069416,0.3308216631412506,8659.88894988412,155.74307250976562,300.0093994140625,192.63097047805786,2.5408792127888056,4.8945204838074465
51.73,2000,15.224235534667969,10.231876373291016,0.7614590025169116,0.3307533860206604,8659.50718784411,155.77249145507812,299.93426513671875,192.54636764526367,2.5387528686809153,4.888276496652218
51.74,2000,15.22419548034668,10.22715950012207,0.7638678770718861,0.33079248666763306,8659.763055837337,155.7002716064453,299.9786071777344,192.66414642333984,2.5464078974062656,4.906015087891528
51.75,2000,15.224111557006836,10.225751876831055,0.7612798722236086,0.33075425028800964,8659.826585703537,155.67799377441406,299.94610595703125,192.6708459854126,2.5380556101529956,4.890093053601558
51.76,2000,15.224034309387207,10.225940704345703,0.7637552642164872,0.3308771550655365,8659.978124833922,155.68006896972656,300.0628356933594,192.74325370788574,2.545317849274494,4.905928476644257
51.77,2000,15.22398853302002,10.224458694458008,0.761190258453099,0.33084040880203247,8659.592865737059,155.65704345703125,300.0161437988281,192.7417755126953,2.537164236066499,4.890175486236022
51.78,2000,15.223897933959961,10.22291374206543,0.7636252926437403,0.33066946268081665,8659.743239181826,155.63259887695312,299.8663330078125,192.67578125,2.5465522494850505,4.906589457215535
51.79,2000,15.223798751831055,10.223146438598633,0.761907168617176,0.33082151412963867,8659.403441824077,155.63511657714844,299.9924621582031,192.75370836257935,2.5397544061959585,4.895470928284078
51.8,2000,15.22366714477539,10.226749420166016,0.7633232412371176,0.33070072531700134,8659.490285402644,155.68862915039062,299.88592529296875,192.61902570724487,2.5453786290971405,4.902883787403571
51.81,2000,15.223599433898926,10.226154327392578,0.7627109209918501,0.33084455132484436,8659.368471255526,155.6788787841797,300.01214599609375,192.71217584609985,2.542266892114598,4.899257511234939
51.82,2000,15.223560333251953,10.223339080810547,0.7614719364631707,0.33070239424705505,8659.399944767221,155.6356201171875,299.8843078613281,192.68358945846558,2.5392189739458337,4.892658341991122
51.83,2000,15.223482131958008,10.223637580871582,0.7631306907589742,0.33082181215286255,8659.131254232192,155.6393585205078,299.9833068847656,192.7425742149353,2.5439106064432875,4.903198702859657
51.84,2000,15.223408699035645,10.223414421081543,0.7606218941755692,0.33077099919319153,8659.236165937844,155.63522338867188,299.94085693359375,192.72042512893677,2.535906283674667,4.887209051016994
51.85,2000,15.223358154296875,10.22014045715332,0.7635777385105019,0.33082473278045654,8658.893454366049,155.58485412597656,299.97772216796875,192.8065061569214,2.545448146019292,4.907789478838907
51.86,2000,15.223292350769043,10.217731475830078,0.7622611016804097,0.33087465167045593,8658.573473663813,155.54751586914062,300.0118713378906,192.87474155426025,2.5407698091080424,4.900503117725296
51.87,2000,15.223176002502441,10.218972206115723,0.7650784652674252,0.33086541295051575,8658.766394633649,155.56521606445312,300.01019287109375,192.851722240448,2.550174916851713,4.918055950631643
51.88,2000,15.223065376281738,10.218135833740234,0.7633156072913932,0.3310125172138214,8658.4901271421,155.5513458251953,300.1340026855469,192.94850826263428,2.543249435935064,4.907161547296193
51.89,2000,15.222990989685059,10.215581893920898,0.764809478084322,0.3308822810649872,8658.19346015223,155.51171875,300.0056457519531,192.915141582489,2.5493169716676722,4.918018343116381
51.9,2000,15.222875595092773,10.220176696777344,0.7653998689695786,0.330976665019989,8658.442334031748,155.58047485351562,300.099853515625,192.89042949676514,2.55048394426248,4.91963964488547
51.91,2000,15.222792625427246,10.219974517822266,0.76373066054428,0.3308388888835907,8658.523349182224,155.57655334472656,299.97772216796875,192.81679391860962,2.5459579367817375,4.909034325581481
