time,P,Q,R,Phi,Theta,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,THR1,THR2,THR3,TJR4,THR5,THR6,Phi_cmd,Theta_cmd,Psi_cmd,Alt_cmd,X_cmd,Y_cmd,Ax,Ay,Az,Fault_M1,Fault_M2,Fault_M3,Fault_M4,Fault_M5,Fault_M6
40.09,0.0033919919,0.0045562121,9.4510791e-05,-0.00014837813,-0.00013952489,-0.006857301,-0.00099261519,0.00089072485,5.6171249e-06,0.0007129524,-0.00080442142,2.9999946,3354.053,3353.6141,3354.0347,3354.7377,3355.1765,3354.7559,29.507755,29.50231,29.507529,29.516252,29.521698,29.516478,0.00013934637,0.005994255,0,3,0.018,0,0.0024198412,0.0025588894,9.8125166,1,1,1,1,1,1
40.1,-0.0022718577,-0.00077721732,-0.0055248493,-0.00013975833,-0.00011766376,-0.0068814644,-0.0010052763,0.00090483103,5.5978738e-06,0.00070302306,-0.0007953745,2.9999947,3352.6605,3353.7686,3354.3525,3356.1301,3355.022,3354.4381,29.490475,29.504226,29.511473,29.533532,29.519781,29.512534,0.00013360103,0.0066214347,0,3,0.02,0,-0.0032231766,-0.0030715316,9.8068875,1,1,1,1,1,1
40.11,-0.0025476427,-0.00067098921,-0.0057589645,-0.0001315273,-9.2621541e-05,-0.0069055328,-0.0010156415,0.00091811069,5.5745063e-06,0.00069297949,-0.00078618966,2.9999947,3352.5325,3353.7117,3354.3663,3356.258,3355.0789,3354.4242,29.488888,29.50352,29.511644,29.535119,29.520487,29.512363,0.00012793402,0.0072450039,0,3,0.022,0,-0.0034832746,-0.0033174758,9.8066434,1,1,1,1,1,1
40.12,0.0016354742,0.0039418063,-0.0015671196,-0.00012343883,-6.3662747e-05,-0.0069294928,-0.0010233649,0.00093059261,5.5464069e-06,0.00068284627,-0.00077687515,2.9999948,3353.4506,3353.4818,3354.1273,3355.3399,3355.3087,3354.6632,29.500281,29.500668,29.508678,29.523725,29.523339,29.515329,0.0001223108,0.0078642982,0,3,0.024,0,0.00067689412,0.00086215966,9.8108235,1,1,1,1,1,1
40.13,0.0033883134,0.0061753391,0.0001871008,-0.00011523879,-3.0044783e-05,-0.0069533306,-0.001028024,0.00094227623,5.5125044e-06,0.00067265183,-0.00076743914,2.9999948,3353.8066,3353.3561,3354.025,3354.9839,3355.4344,3354.7655,29.504698,29.499108,29.507408,29.519308,29.524898,29.516598,0.00011643552,0.0084784062,0,3,0.026,0,0.0023955019,0.0026047185,9.8125654,1,1,1,1,1,1
40.14,-0.0028376905,0.00048476773,-0.0060126549,-0.00010704663,8.6459826e-06,-0.0069770514,-0.0010291388,0.00095315376,5.4723315e-06,0.00066242911,-0.00075788988,2.9999949,3352.3056,3353.5574,3354.3737,3356.4849,3355.2331,3354.4168,29.486071,29.501606,29.511735,29.537934,29.5224,29.51227,0.00011023068,0.0090865907,0,3,0.028,0,-0.0038404058,-0.0036063252,9.8063546,1,1,1,1,1,1
40.15,0.0048107988,0.0087181874,0.0016594717,-9.905451e-05,5.2749246e-05,-0.0070006641,-0.001026197,0.00096323774,5.4263317e-06,0.00065221605,-0.00074823565,2.9999949,3354.053,3353.2059,3353.9396,3354.7374,3355.5845,3354.8508,29.507756,29.497244,29.506349,29.516249,29.526761,29.517656,0.00010390159,0.0096883496,0,3,0.03,0,0.0037934809,0.0040535624,9.8140154,1,1,1,1,1,1
40.16,-0.00027976649,0.0042615989,-0.0034003844,-9.114881e-05,0.00010285358,-0.0070241618,-0.001018638,0.00097254165,5.3741337e-06,0.00064205591,-0.00073848462,2.999995,3352.8301,3353.3738,3354.2245,3355.9603,3355.4166,3354.5659,29.49258,29.499328,29.509884,29.531424,29.524677,29.514121,9.7459538e-05,0.010283008,0,3,0.032,0,-0.0013071416,-0.0010177569,9.8089445,1,1,1,1,1,1
40.17,0.00097045185,0.0061942169,-0.0021010373,-8.3590644e-05,0.00015920275,-0.0070475571,-0.0010058598,0.00098108576,5.3162538e-06,0.0006319978,-0.00072864485,2.9999951,3353.0961,3353.292,3354.1524,3355.6942,3355.4984,3354.638,29.495882,29.498312,29.508989,29.528123,29.525692,29.515015,9.0976497e-05,0.010869946,0,3,0.034,0,-4.874312e-05,0.00026963164,9.8102337,1,1,1,1,1,1
40.18,-0.0061343574,-0.00018542488,-0.0091599635,-7.6393793e-05,0.00022223058,-0.0070708497,-0.00098723017,0.00098890691,5.2534203e-06,0.00062209699,-0.00071872416,2.9999951,3351.4155,3353.5531,3354.5515,3357.3748,3355.2372,3354.2388,29.475026,29.501552,29.513942,29.548977,29.522452,29.510061,8.4627748e-05,0.011448637,0,3,0.036,0,-0.0071511488,-0.0068013842,9.8031643,1,1,1,1,1,1
40.19,0.00019289473,0.0069024687,-0.0028212801,-6.9438037e-05,0.00029245944,-0.0070940327,-0.00096207018,0.00099603737,5.1866541e-06,0.00061241529,-0.00070873004,2.9999952,3352.8781,3353.28,3354.1917,3355.9122,3355.5103,3354.5986,29.493176,29.498163,29.509477,29.530828,29.52584,29.514527,7.8376242e-05,0.01201838,0,3,0.038,0,-0.00086063477,-0.0004758684,9.8094908,1,1,1,1,1,1
40.2,0.001432676,0.0089355639,-0.0016024041,-6.2238027e-05,0.00037069791,-0.0071170806,-0.00092963344,0.0010024772,5.1162734e-06,0.00060302164,-0.00069866988,2.9999952,3353.1561,3353.2187,3354.1174,3355.6342,3355.5716,3354.6729,29.496626,29.497403,29.508555,29.527377,29.526601,29.515448,7.1897319e-05,0.012578238,0,3,0.04,0,0.00030431767,0.00073040067,9.8106955,1,1,1,1,1,1
40.21,0.0031132144,0.01144499,6.8629694e-05,-5.4738425e-05,0.00045735036,-0.0071399897,-0.00088911079,0.0010081959,5.0431368e-06,0.00059399275,-0.00068855128,2.9999953,3353.5439,3353.1451,3354.0185,3355.2464,3355.6451,3354.7717,29.501438,29.49649,29.507328,29.522565,29.527513,29.516675,6.487612e-05,0.0131273,0,3,0.042,0,0.0019203194,0.0023892327,9.8123528,1,1,1,1,1,1
40.22,-0.0032393601,0.0059554274,-0.0062677992,-4.7130935e-05,0.00055257353,-0.0071627685,-0.00083966777,0.0010131727,4.969559e-06,0.00058541361,-0.0006783822,2.9999953,3352.0616,3353.4002,3354.3738,3356.7286,3355.39,3354.4165,29.483044,29.499656,29.511736,29.540959,29.524347,29.512266,5.7396659e-05,0.01366502,0,3,0.044,0,-0.0044705051,-0.00395919,9.8060038,1,1,1,1,1,1
40.23,0.0033385,0.013422758,0.00032324974,-3.9610364e-05,0.00065648603,-0.0071854258,-0.00078045953,0.0010174089,4.8992026e-06,0.00057737755,-0.00066817076,2.9999954,3353.6065,3353.1399,3353.9995,3355.1837,3355.6503,3354.7908,29.502215,29.496425,29.507091,29.521788,29.527577,29.516911,4.968292e-05,0.014190992,0,3,0.046,0,0.0020651229,0.0026188787,9.8125821,1,1,1,1,1,1
40.24,0.0012798846,0.012276814,-0.0017217988,-3.2034478e-05,0.0007694615,-0.0072079533,-0.00071061487,0.0010209062,4.8352987e-06,0.00056998652,-0.00065792512,2.9999954,3353.1385,3353.2328,3354.1123,3355.6517,3355.5574,3354.6779,29.496407,29.497578,29.508492,29.527595,29.526425,29.515511,4.1734324e-05,0.014704643,0,3,0.048,0,-3.7225127e-05,0.00056144401,9.8105242,1,1,1,1,1,1
40.25,0.0022874245,0.014219692,-0.00067724613,-2.4616232e-05,0.00089152842,-0.0072303606,-0.00062924119,0.0010236678,4.7821114e-06,0.00056335128,-0.00064765348,2.9999955,3353.3934,3353.2066,3354.0531,3355.3969,3355.5836,3354.7372,29.49957,29.497253,29.507757,29.524432,29.52675,29.516246,3.356492e-05,0.015205436,0,3,0.05,0,0.00095124773,0.0015935043,9.8115569,1,1,1,1,1,1
40.26,-0.00051391031,0.012371385,-0.0034260574,-1.7528629e-05,0.0010227116,-0.0072526554,-0.00053544571,0.0010257187,4.7451907e-06,0.00055759153,-0.00063736399,2.9999955,3352.7637,3353.3383,3354.2094,3356.0265,3355.452,3354.5809,29.491757,29.498886,29.509697,29.532246,29.525117,29.514306,2.5397989e-05,0.015693046,0,3,0.052,0,-0.0018530679,-0.0011678495,9.808797,1,1,1,1,1,1
40.27,-0.0016096328,0.012240858,-0.0044653813,-1.0909331e-05,0.0011630276,-0.0072748436,-0.0004283338,0.0010270991,4.7309476e-06,0.0005528359,-0.00062706455,2.9999956,3352.5373,3353.4057,3354.2698,3356.253,3355.3847,3354.5205,29.488947,29.499723,29.510446,29.535057,29.524281,29.513558,1.7399363e-05,0.016167128,0,3,0.054,0,-0.0029479163,-0.0022201831,9.8077467,1,1,1,1,1,1
40.28,0.0050936581,0.019914742,0.0022775775,-4.6705033e-06,0.0013126498,-0.0072969199,-0.00030700228,0.0010278528,4.7465798e-06,0.00054922201,-0.00061676268,2.9999956,3354.1367,3353.1636,3353.8896,3354.6537,3355.6268,3354.9008,29.508794,29.496719,29.505728,29.515211,29.527286,29.518276,9.6142753e-06,0.016627262,0,3,0.056,0,0.0037375623,0.0045093933,9.8144776,1,1,1,1,1,1
40.29,0.004714588,0.020512509,0.0019543252,1.2648675e-06,0.0014717035,-0.0073188795,-0.00017052935,0.001028011,4.7994594e-06,0.00054689661,-0.00060646561,2.9999957,3354.0857,3353.2105,3353.9097,3354.7048,3355.58,3354.8808,29.508162,29.4973,29.505978,29.515844,29.526705,29.518028,1.9248956e-06,0.01707292,0,3,0.058,0,0.0033572723,0.004173649,9.8141431,1,1,1,1,1,1
40.3,0.0011291531,0.01791074,-0.0015284455,6.4915359e-06,0.001639859,-0.0073407422,-1.8003303e-05,0.0010276208,4.8986901e-06,0.00054601565,-0.0005961803,2.9999957,3353.2915,3353.3891,3354.1127,3355.4991,3355.4016,3354.6779,29.498306,29.499517,29.508497,29.525701,29.524491,29.515511,-5.4943323e-06,0.017503863,0,3,0.06,0,-0.00017820559,0.00067857053,9.8106514,1,1,1,1,1,1
40.31,-0.0011292904,0.016635248,-0.0036644872,1.0630564e-05,0.0018167718,-0.007362527,0.00015145014,0.0010267729,5.0551869e-06,0.000546744,-0.00058591308,2.9999958,3352.8114,3353.5172,3354.2419,3355.9794,3355.2736,3354.5489,29.492349,29.501107,29.510101,29.531661,29.522903,29.513909,-1.2181053e-05,0.01792013,0,3,0.062,0,-0.0023644203,-0.001470395,9.8085075,1,1,1,1,1,1
40.32,-0.0050673589,0.013671118,-0.0074934629,1.3665338e-05,0.0020023745,-0.0073842344,0.00033868457,0.0010255782,5.2805124e-06,0.00054925519,-0.00057566932,2.9999958,3351.9407,3353.7166,3354.4657,3356.8503,3355.0744,3354.3253,29.481544,29.503582,29.512878,29.542469,29.520431,29.511135,-1.790113e-05,0.018321601,0,3,0.064,0,-0.0062441882,-0.0053128225,9.80467,1,1,1,1,1,1
40.33,-0.0048330608,0.01486247,-0.0071944134,1.5886593e-05,0.00219683,-0.0074058498,0.00054455844,0.0010241337,5.587199e-06,0.00055373128,-0.0005654534,2.9999959,3352.0451,3353.7521,3354.4527,3356.7463,3355.0393,3354.3386,29.482839,29.504022,29.512716,29.541178,29.519995,29.5113,-2.2760401e-05,0.018707894,0,3,0.066,0,-0.0059993082,-0.0050279097,9.8049582,1,1,1,1,1,1
40.34,6.4013823e-06,0.020636942,-0.0023477679,1.7873999e-05,0.0024005175,-0.0074273437,0.00076995805,0.0010224923,5.9888775e-06,0.00056036304,-0.00055526902,2.9999959,3353.225,3353.6062,3354.1777,3355.5667,3355.1855,3354.614,29.497481,29.502211,29.509303,29.52654,29.52181,29.514718,-2.7183452e-05,0.019078386,0,3,0.068,0,-0.0012118486,-0.00019551975,9.809791,1,1,1,1,1,1
40.35,-0.0033845129,0.018160833,-0.0057542341,2.0091941e-05,0.0026136845,-0.0074486923,0.001015804,0.0010206516,6.5000049e-06,0.00056935029,-0.00054511969,2.999996,3352.4828,3353.7948,3354.366,3356.3093,3354.9972,3354.4261,29.488271,29.504552,29.51164,29.535755,29.519473,29.512386,-3.1724386e-05,0.019432376,0,3,0.07,0,-0.0046796576,-0.0036154842,9.8063694,1,1,1,1,1,1
40.36,-0.005253955,0.017184472,-0.0076522049,2.264586e-05,0.0028362378,-0.0074698903,0.0012830226,0.0010185832,7.1371127e-06,0.00058090211,-0.0005350092,2.999996,3352.0978,3353.9247,3354.4679,3356.6947,3354.8679,3354.3247,29.483494,29.506164,29.512904,29.540538,29.517868,29.511128,-3.6651703e-05,0.019769441,0,3,0.072,0,-0.0066391307,-0.0055272502,9.8044555,1,1,1,1,1,1
40.37,0.0018827767,0.025186198,-0.0005827175,2.5826571e-05,0.0030682168,-0.0074909221,0.0015725349,0.0010162425,7.9189412e-06,0.00059523681,-0.00052494177,2.999996,3353.8178,3353.6946,3354.06,3354.9754,3355.0986,3354.7332,29.504837,29.503308,29.507843,29.519203,29.520731,29.516196,-4.2142557e-05,0.020089273,0,3,0.074,0,0.00036636482,0.0015279676,9.8115071,1,1,1,1,1,1
40.38,-0.0023886956,0.021753908,-0.0049261439,2.9948594e-05,0.0033096549,-0.007511771,0.0018852698,0.0010135501,8.8646751e-06,0.00061258192,-0.00051492232,2.9999961,3352.8736,3353.9259,3354.2952,3355.9202,3354.868,3354.4986,29.49312,29.506178,29.510762,29.530927,29.51787,29.513286,-4.8570219e-05,0.02039142,0,3,0.076,0,-0.0040412834,-0.002828803,9.8071455,1,1,1,1,1,1
40.39,-0.00096427,0.023991408,-0.0035637471,3.4870502e-05,0.0035601666,-0.0075324429,0.0022221377,0.0010104197,9.9952117e-06,0.00063317423,-0.00050495669,2.9999961,3353.2631,3353.9288,3354.2093,3355.5315,3354.8659,3354.5854,29.497954,29.506214,29.509696,29.526104,29.517844,29.514362,-5.603349e-05,0.020675702,0,3,0.078,0,-0.0027406558,-0.0014801613,9.8084902,1,1,1,1,1,1
40.4,-0.00046392421,0.025274338,-0.0031308755,4.0628184e-05,0.0038194968,-0.0075529346,0.0025840149,0.0010067727,1.1333491e-05,0.00065725942,-0.00049505166,2.9999961,3353.4382,3353.9702,3354.175,3355.3574,3354.8254,3354.6206,29.500126,29.506729,29.50927,29.523943,29.517341,29.514799,-6.4479123e-05,0.020942099,0,3,0.08,0,-0.0023688343,-0.0010611591,9.808905,1,1,1,1,1,1
40.41,-0.0023191126,0.024170757,-0.0050479347,4.7211769e-05,0.0040873297,-0.0075732449,0.0029717521,0.0010025271,1.2903221e-05,0.00068509182,-0.00048521486,2.9999961,3353.0646,3354.1074,3354.2736,3355.732,3354.6893,3354.523,29.495491,29.508431,29.510494,29.528592,29.515652,29.513589,-7.3970954e-05,0.021190516,0,3,0.082,0,-0.004345155,-0.0029920944,9.8069702,1,1,1,1,1,1
40.42,0.002453944,0.029661457,-0.00033894968,5.4582625e-05,0.004363305,-0.0075933736,0.0033861652,0.00099760492,1.4729686e-05,0.00071693408,-0.0004754548,2.9999961,3354.2413,3353.9783,3353.998,3354.5566,3354.8196,3354.7999,29.510093,29.506829,29.507074,29.514005,29.517269,29.517024,-8.4495694e-05,0.021420954,0,3,0.084,0,0.00030599416,0.0017025888,9.8116614,1,1,1,1,1,1
40.43,0.0041999559,0.032091803,0.0013576021,6.274094e-05,0.0046470778,-0.0076133188,0.0038280371,0.00099192781,1.6838974e-05,0.00075305684,-0.00046578087,2.9999961,3354.7126,3353.9713,3353.8935,3354.0867,3354.8279,3354.9058,29.515941,29.506743,29.505777,29.508174,29.517373,29.518338,-9.6081636e-05,0.021633405,0,3,0.086,0,0.0019471158,0.0033852801,9.8133409,1,1,1,1,1,1
40.44,-0.0055130785,0.023032816,-0.0083577238,7.1329318e-05,0.0049379774,-0.0076330962,0.0042981025,0.00098543372,1.9257148e-05,0.00079373836,-0.00045620323,2.9999961,3352.5094,3354.4252,3354.4372,3356.2915,3354.3757,3354.3637,29.4886,29.512375,29.512523,29.535535,29.51176,29.511612,-0.00010859002,0.02182803,0,3,0.088,0,-0.0078177757,-0.0063436321,9.8036111,1,1,1,1,1,1
40.45,0.0084446823,0.037605955,0.0055959055,8.0003385e-05,0.005235329,-0.0076527214,0.0047970237,0.00097810194,2.2012013e-05,0.00083926386,-0.00044673254,2.9999961,3355.8382,3353.9256,3353.6455,3352.9645,3354.877,3355.1572,29.529909,29.506175,29.502699,29.494248,29.517982,29.521458,-0.00012161647,0.022005246,0,3,0.09,0,0.0060889396,0.0075948233,9.8175503,1,1,1,1,1,1
40.46,-0.0047393268,0.025001,-0.0075682855,8.8880284e-05,0.0055388436,-0.007672186,0.0053254212,0.00096991673,2.5132189e-05,0.00088992497,-0.00043737968,2.999996,3352.8257,3354.519,3354.3858,3355.9789,3354.2856,3354.4189,29.492526,29.513539,29.511886,29.531655,29.510643,29.512296,-0.00013511817,0.022165183,0,3,0.092,0,-0.0071194947,-0.0055830999,9.8043731,1,1,1,1,1,1
40.47,0.0088437579,0.039125418,0.0060568592,9.744986e-05,0.005847677,-0.0076915141,0.0058838581,0.00096088363,2.8645005e-05,0.00094601926,-0.00042815564,2.999996,3356.0697,3354.0332,3353.6172,3352.7372,3354.7737,3355.1897,29.532782,29.50751,29.502348,29.491427,29.516699,29.521862,-0.00014888413,0.022308135,0,3,0.094,0,0.0064665592,0.0080267886,9.8179866,1,1,1,1,1,1
40.48,0.0011149399,0.03189958,-0.0016048944,0.0001057301,0.006161431,-0.0077107028,0.0064728366,0.00095103236,3.2579838e-05,0.0010078496,-0.00041907133,2.9999959,3354.3342,3354.4051,3354.0519,3354.4751,3354.4042,3354.7574,29.511246,29.512125,29.507742,29.512994,29.512114,29.516497,-0.00016266477,0.022434458,0,3,0.096,0,-0.0012311771,0.00035101622,9.8103149,1,1,1,1,1,1
40.49,0.0025968265,0.033848823,-5.3279133e-06,0.00011310992,0.0064791536,-0.007729782,0.0070927946,0.00094041948,3.6963002e-05,0.0010757236,-0.00041013726,2.9999958,3354.7532,3354.4042,3353.9694,3354.0588,3354.4079,3354.8427,29.516445,29.512114,29.506719,29.507828,29.51216,29.517555,-0.0001761774,0.022544553,0,3,0.098,0,0.00033984439,0.0019358706,9.8119075,1,1,1,1,1,1
40.5,0.00010595459,0.031783529,-0.0023659286,0.00011935359,0.006800209,-0.0077487623,0.0077440872,0.00092914876,4.1822339e-05,0.0011499529,-0.00040136319,2.9999958,3354.2434,3354.5624,3354.1119,3354.5717,3354.2526,3354.7031,29.510118,29.514078,29.508487,29.514192,29.510233,29.515823,-0.00018891845,0.022639037,0,3,0.1,0,-0.0020459268,-0.00043971583,9.8095411,1,1,1,1,1,1
40.51,0.0081105381,0.040170276,0.0057744555,0.00012432823,0.0071240435,-0.00776765,0.0084270135,0.00091733926,4.7185449e-05,0.0012308523,-0.00039275779,2.9999956,3356.1852,3354.297,3353.6632,3352.6332,3354.5214,3355.1552,29.534215,29.510784,29.502918,29.490136,29.513568,29.521433,-0.00020069927,0.022718271,0,3,0.102,0,0.0060721604,0.0076852893,9.8176763,1,1,1,1,1,1
40.52,-0.0061441393,0.02625808,-0.0083090067,0.00012791922,0.0074501135,-0.0077864506,0.0091418213,0.00090511913,5.3079427e-05,0.0013187394,-0.00038432854,2.9999955,3352.9255,3354.9267,3354.4719,3355.8964,3353.8953,3354.35,29.493764,29.518598,29.512955,29.530632,29.505799,29.511441,-0.00021138921,0.022782588,0,3,0.104,0,-0.0080288741,-0.0064125305,9.8035904,1,1,1,1,1,1
40.53,-0.002569662,0.030129355,-0.004567756,0.00012974784,0.0077776423,-0.0078051836,0.009888689,0.00089264649,5.9528774e-05,0.0014139339,-0.00037608151,2.9999953,3353.8302,3354.8372,3354.2755,3354.9956,3353.9886,3354.5503,29.504991,29.517487,29.510517,29.519453,29.506957,29.513928,-0.00022063955,0.022832525,0,3,0.106,0,-0.0043019145,-0.0026874156,9.8073293,1,1,1,1,1,1
40.54,-0.0015330795,0.031409284,-0.0034223552,0.00013032612,0.0081066213,-0.0078238234,0.010667755,0.00088007417,6.6563812e-05,0.0015167571,-0.00036802122,2.9999952,3354.1368,3354.8505,3354.2205,3354.6932,3353.9796,3354.6096,29.508796,29.517652,29.509834,29.515701,29.506845,29.514663,-0.00022845386,0.022868334,0,3,0.108,0,-0.0031742666,-0.0015582422,9.8084698,1,1,1,1,1,1
40.55,-0.005148502,0.027988226,-0.0069552633,0.00013006887,0.0084369566,-0.0078423496,0.011479158,0.00086750197,7.421452e-05,0.0016275317,-0.00036015093,2.9999949,3353.3532,3355.0508,3354.4272,3355.4814,3353.7838,3354.4074,29.499072,29.520138,29.5124,29.525482,29.504416,29.512154,-0.00023532974,0.022889853,0,3,0.11,0,-0.0067256023,-0.0051069975,9.8049315,1,1,1,1,1,1
40.56,-0.0013028179,0.031977968,-0.0030639837,0.00012926411,0.0087684455,-0.0078607482,0.012323022,0.00085499883,8.2510133e-05,0.0017465818,-0.0003524731,2.9999947,3354.3096,3354.9502,3354.212,3354.5299,3353.8893,3354.6275,29.51094,29.51889,29.509729,29.513674,29.505724,29.514885,-0.00024155261,0.022897115,0,3,0.112,0,-0.0028537692,-0.0012319971,9.808816,1,1,1,1,1,1
40.57,-0.0042184726,0.029157386,-0.0059640009,0.0001283371,0.0091010066,-0.007878998,0.013199455,0.00084259723,9.1481253e-05,0.0018742326,-0.00034498969,2.9999944,3353.6828,3355.1215,3354.3772,3355.162,3353.7232,3354.4676,29.503162,29.521016,29.511779,29.521517,29.503664,29.512901,-0.00024747556,0.022890109,0,3,0.114,0,-0.0057743616,-0.004147833,9.8059086,1,1,1,1,1,1
40.58,-0.0025244478,0.030899132,-0.0042761813,0.00012749265,0.0094343718,-0.0078970889,0.014108549,0.00083029857,0.00010115635,0.0020108101,-0.00033770251,2.9999941,3354.1307,3355.1063,3354.2816,3354.7196,3353.7441,3354.5687,29.508721,29.520827,29.510593,29.516028,29.503922,29.514156,-0.000253408,0.022868872,0,3,0.116,0,-0.0041068883,-0.0024760509,9.8075886,1,1,1,1,1,1
40.59,0.00014993897,0.033574087,-0.0016327967,0.00012702261,0.009768354,-0.0079150062,0.015050374,0.00081808086,0.00011156468,0.0021566416,-0.00033061353,2.9999938,3354.8052,3355.0508,3354.1299,3354.0511,3353.8055,3354.7265,29.517091,29.520138,29.50871,29.507733,29.504685,29.516114,-0.00025958949,0.022833508,0,3,0.118,0,-0.001484292,0.00015143032,9.8102238,1,1,1,1,1,1
40.6,0.0013734127,0.034755452,-0.00043860891,0.0001270554,0.010102631,-0.0079327431,0.016024976,0.00080589898,0.00012273307,0.0023120544,-0.00032372505,2.9999934,3355.1396,3355.0522,3354.06,3353.7231,3353.8105,3354.8027,29.52124,29.520156,29.507843,29.503662,29.504746,29.517059,-0.000266265,0.022784126,0,3,0.12,0,-0.00030905522,0.0013301778,9.8114109,1,1,1,1,1,1
40.61,-0.0024234705,0.030877465,-0.0042427067,0.00012744929,0.010436656,-0.0079503064,0.017032357,0.00079370912,0.00013468395,0.0024773766,-0.00031703986,2.999993,3354.3007,3355.2538,3354.2743,3354.5688,3353.6156,3354.5951,29.51083,29.522658,29.510503,29.514156,29.502328,29.514483,-0.00027343522,0.022721051,0,3,0.122,0,-0.0041281327,-0.0024891002,9.807602,1,1,1,1,1,1
40.62,0.0050548681,0.038234188,0.0032336845,0.00012801309,0.010769845,-0.0079677053,0.018072465,0.00078148702,0.00014743742,0.0026529357,-0.0003105611,2.9999926,3356.0957,3354.9995,3353.853,3352.7809,3353.8771,3355.0237,29.533104,29.519501,29.505273,29.49197,29.505574,29.519801,-0.00028091273,0.022644777,0,3,0.124,0,0.0033362307,0.0049715452,9.8150746,1,1,1,1,1,1
40.63,-0.0018046195,0.031216341,-0.0036022388,0.00012869471,0.011101746,-0.007984942,0.019145194,0.00076921721,0.00016101352,0.0028390585,-0.00030429212,2.9999921,3354.5399,3355.3206,3354.2415,3354.3442,3353.5636,3354.6426,29.513799,29.523486,29.510095,29.51137,29.501682,29.515073,-0.00028861424,0.022555714,0,3,0.126,0,-0.0035080686,-0.0018792587,9.8082376,1,1,1,1,1,1
40.64,-0.0018775565,0.030949036,-0.0036275799,0.00012909184,0.011431612,-0.0080020362,0.020250381,0.00075690836,0.0001754247,0.0030360706,-0.00029823631,2.9999915,3354.5699,3355.3661,3354.2485,3354.3222,3353.526,3354.6436,29.51417,29.52405,29.510181,29.511097,29.501217,29.515085,-0.00029629601,0.022454413,0,3,0.128,0,-0.0035369076,-0.0019202264,9.8082134,1,1,1,1,1,1
40.65,-0.0018332474,0.030758477,-0.0035503345,0.00012922785,0.011759073,-0.0080189864,0.021387807,0.00074459086,0.00019068768,0.0032442955,-0.00029239685,2.9999909,3354.6247,3355.4056,3354.2485,3354.2758,3353.4948,3354.652,29.51485,29.524541,29.510182,29.51052,29.500829,29.515189,-0.00030373121,0.022341417,0,3,0.13,0,-0.0034625039,-0.001858991,9.8082917,1,1,1,1,1,1
40.66,0.003268537,0.035586209,0.001571658,0.00012924882,0.012083877,-0.0080357846,0.022557222,0.00073228304,0.00020681967,0.0034640543,-0.00028677666,2.9999903,3355.8591,3355.2402,3353.9629,3353.0501,3353.669,3354.9463,29.530168,29.522489,29.506638,29.495311,29.50299,29.518841,-0.00031103353,0.022216979,0,3,0.132,0,0.0016571461,0.0032469469,9.8134151,1,1,1,1,1,1
40.67,-0.00076133356,0.031248384,-0.0024211823,0.00012918054,0.012405677,-0.008052429,0.02375835,0.00071999257,0.00022383428,0.0036956658,-0.00028137852,2.9999896,3354.9588,3355.4407,3354.1934,3353.9596,3353.4776,3354.7249,29.518996,29.524976,29.509498,29.506596,29.500616,29.516094,-0.00031830685,0.022081357,0,3,0.134,0,-0.0023352978,-0.0007612502,9.8094261,1,1,1,1,1,1
40.68,0.0054376574,0.037107016,0.0038342685,0.00012874181,0.012723874,-0.0080689335,0.024990867,0.00070774211,0.0002417368,0.0039394455,-0.00027620505,2.9999889,3356.4482,3355.227,3353.8479,3352.4797,3353.7009,3355.08,29.537479,29.522324,29.505211,29.488232,29.503387,29.5205,-0.00032539433,0.021935036,0,3,0.136,0,0.0039244959,0.0054784216,9.8156875,1,1,1,1,1,1
40.69,-0.0037133591,0.027585827,-0.0052305765,0.00012777444,0.013037985,-0.0080853057,0.026254398,0.00069557527,0.000260532,0.0041957056,-0.00027125857,2.9999881,3354.3502,3355.6294,3354.3699,3354.5876,3353.3085,3354.568,29.511444,29.527318,29.511688,29.51439,29.498517,29.514146,-0.00033207195,0.021778565,0,3,0.138,0,-0.0051320413,-0.003601528,9.8066316,1,1,1,1,1,1
40.7,-0.0026445567,0.028252812,-0.0040669303,0.00012592696,0.01334737,-0.0081015635,0.027548506,0.00068356333,0.00028021707,0.0044647541,-0.00026654075,2.9999873,3354.639,3355.6182,3354.3161,3354.3092,3353.33,3354.6321,29.515027,29.527179,29.511021,29.510935,29.498783,29.514942,-0.00033804073,0.021612553,0,3,0.14,0,-0.0039566698,-0.0024540851,9.8078054,1,1,1,1,1,1
40.71,-0.0022493688,0.028209705,-0.0036106926,0.00012343862,0.013651914,-0.0081176947,0.028872721,0.00067178452,0.0003007995,0.0047468945,-0.00026205249,2.9999864,3354.7665,3355.6336,3354.2994,3354.1924,3353.3253,3354.6595,29.516609,29.52737,29.510814,29.509486,29.498726,29.515282,-0.00034320433,0.021437446,0,3,0.142,0,-0.0034902989,-0.0020143108,9.8082707,1,1,1,1,1,1
40.72,-0.0025700647,0.027417173,-0.0038920511,0.00012059415,0.013951552,-0.008133685,0.030226565,0.00066028648,0.00032228704,0.0050424257,-0.00025779401,2.9999854,3354.7237,3355.6768,3354.3226,3354.2463,3353.2932,3354.6474,29.516078,29.527906,29.511101,29.510155,29.498327,29.515132,-0.00034785202,0.021253345,0,3,0.144,0,-0.0037622981,-0.002312015,9.8079986,1,1,1,1,1,1
