Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
558.09 sec,0.053317466863069,-0.113793324650821,-9.68512815959768,0.01116301,0.02244044,1.765648,0.11414273826945,0.744227881202762,-0.510245549542786,101454.13601611,6.92907404277957,48.6899989116937,5,2,7.06752843924582,244.263916015625,0.0682057509079933,37.2529620353417,126.316357711193,17,-0.00565693593445598,0.011203221339456,0.000507852527936146,-0.0344619112759956,-0.26672286688517,0.389184782340941
558.1 sec,0.0413867799401512,-0.128695488211126,-9.6978745501838,0.01123312,0.02226035,1.76551,0.154156688915722,0.688481515288754,-0.509336886445172,101453.969532068,6.94378493017982,48.6899989116937,5,2,7.06796964179807,244.263916015625,0.0676058977721422,37.2529620353417,126.316357706194,17,-0.00623776785181451,0.0110991763697867,0.000928795374016584,-0.0349618113209917,-0.266422926858172,0.38938474235894
558.11 sec,0.0294560930170946,-0.143597651771605,-9.71062094077008,0.01130301,0.02207994,1.765373,0.194278801342518,0.632243320333581,-0.508206910157394,101453.796903438,6.95904137361734,48.6899989116937,5,2,7.06841084435032,244.263916015625,0.0670060446362982,37.2529620353417,126.316357701196,17,-0.00681859976917979,0.0109951314001161,0.00134973822010192,-0.0354617113659936,-0.266122986831171,0.389584702376941
558.12 sec,0.0176869531053734,-0.158198160543599,-9.72326159801661,0.0113729,0.02189953,1.765235,0.234400913769313,0.576005125378407,-0.507076933869617,101453.624274808,6.97429781705485,48.6899989116937,5,2,7.06885204690256,244.263916015625,0.0664061915004541,37.2529620353417,126.316357696197,17,-0.00739439352404382,0.0108858425745348,0.00176355639015817,-0.0359616114109955,-0.26582304680417,0.389784662394941
558.13 sec,0.0278736934187026,-0.131800718599387,-9.72153202011393,0.01144279,0.02171912,1.765097,0.274523026196109,0.519766930423234,-0.505946957581839,101453.451646178,6.98955426049236,48.6899989116937,5,2,7.06929324945481,244.263916015625,0.0658063383646171,37.2529620353417,126.316357691198,17,-0.007285449805831,0.0100638604493836,0.00120905869786693,-0.0364615114559974,-0.265523106777169,0.389984622412942
558.14 sec,0.0380604337320317,-0.105403276655174,-9.71980244221125,0.01151268,0.0215387,1.76496,0.314645138622905,0.463528735468061,-0.504816981294061,101453.279017548,7.00481070392988,48.6899989116937,5,2,7.06973445200705,244.263916015625,0.065206485228773,37.2529620353417,126.316357686199,17,-0.00717650608761817,0.00924187832423233,0.000654561005575686,-0.0369614115009993,-0.265223166750168,0.390184582430943
558.15 sec,0.0482471740453608,-0.0790058347109615,-9.71807286430857,0.01158257,0.02135829,1.764822,0.354767251049701,0.407290540512887,-0.503687005006283,101453.106388918,7.02006714736739,48.6899989116937,5,2,7.0701756545593,244.263916015625,0.064606632092929,37.2529620353417,126.3163576812,17,-0.00706756236940535,0.00841989619908108,0.000100063313284444,-0.037461311546007,-0.264923226723163,0.390384542448946
558.16 sec,0.05843391435869,-0.0526083927667489,-9.7163432864059,0.01165246,0.02117788,1.764684,0.394889363476964,0.351052345557059,-0.502557028718493,101452.933760288,7.0353235908049,48.6899989116937,5,2,7.07061685711155,244.263916015625,0.064006778957085,37.2529620353417,126.316357676202,17,-0.00695861865119253,0.00759791407392982,-0.000454434379006799,-0.037961211591009,-0.264623286696162,0.390584502466947
558.17 sec,0.0357655650356917,-0.00642811676059325,-9.72850941531898,0.01172235,0.02099746,1.764547,0.43501147590376,0.294814150601886,-0.501427052430715,101452.761131659,7.05058003424242,48.6899989116937,5,2,7.07078486012539,244.263916015625,0.0629119552986197,37.2529620353417,126.316357666254,17,-0.00538156888583677,0.00616786575488315,0.000222537599310795,-0.0384611116360109,-0.264323346669161,0.390784462484948
558.18 sec,0.012593635566848,0.0400553768770595,-9.74088852803891,0.01179224,0.02081705,1.764409,0.475133588330555,0.238575955646713,-0.500297076142937,101452.588503029,7.06583647767993,48.6899989116937,5,2,7.07094974182989,244.263916015625,0.0618114765935663,37.2529620353417,126.31635765625,17,-0.00378201700389815,0.00472849741674675,0.000918384695097064,-0.0389610116810128,-0.26402340664216,0.390984422502948
