Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
506.95 sec,-0.465175330638885,-0.0106192007660866,-9.54687881469727,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.058559387922287,-0.0540843121707439,0.0181742124259472,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.95 sec,-0.465175330638885,-0.0106192007660866,-9.54687881469727,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.058559387922287,-0.0540843121707439,0.0181742124259472,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.99 sec,-0.333308458328247,-0.233611166477203,-9.50535678863525,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0373635143041611,-0.0588664039969444,0.019609447568655,-0.0490000023273751,-0.268000012729317,0.409000019426458
507.03 sec,0.0208964347839355,-0.0721662938594818,-9.76418781280518,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0324817411601543,-0.0490522347390652,0.0135498438030481,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.05 sec,0.447646200656891,0.255540430545807,-9.91941833496094,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0327458493411541,-0.0385363958775997,0.0035151035990566,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.05 sec,0.447646200656891,0.255540430545807,-9.91941833496094,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0327458493411541,-0.0385363958775997,0.0035151035990566,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.05 sec,0.447646200656891,0.255540430545807,-9.91941833496094,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0327458493411541,-0.0385363958775997,0.0035151035990566,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.05 sec,0.447646200656891,0.255540430545807,-9.91941833496094,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0327458493411541,-0.0385363958775997,0.0035151035990566,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.07 sec,0.447646200656891,0.255540430545807,-9.91941833496094,0.01935858,0.03882865,1.699051,-1.04034984111786,-2.11488842964172,0.48540523648262,101420.6953125,5.93683671951294,46.0699989702553,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0327458493411541,-0.0385363958775997,0.0035151035990566,-0.0430000020423904,-0.260000012349337,0.410000019473955
507.11 sec,0.659893274307251,0.101424917578697,-9.9954662322998,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0226413551717997,-0.0358106978237629,-0.00738811586052179,-0.0430000020423904,-0.26300001249183,0.406000019283965
