Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
18.24,1400,16.5993709564209,1.6730949878692627,0.3155841313827389,0.24582436680793762,4787.9245776856405,27.772323608398438,123.25395202636719,200,2.560438159716371,11.36325964709085
18.25,1400,16.599390029907227,1.6717649698257446,0.3161943608021073,0.24582722783088684,4787.8120890234695,27.75027847290039,123.25248718261719,200,2.5654196359930688,11.3942771100828
18.26,1400,16.599348068237305,1.6748377084732056,0.31613112547462613,0.24582351744174957,4787.707468739222,27.80121421813965,123.24793243408203,200,2.565001394838484,11.371126835384624
18.27,1400,16.599306106567383,1.6765660047531128,0.3159872474784579,0.2458154410123825,4787.761090277667,27.829832077026367,123.24526977539062,200,2.5638895039579492,11.35426347359142
18.28,1400,16.599294662475586,1.6788780689239502,0.31614464290718264,0.2457612007856369,4787.797226531836,27.868192672729492,123.21900177001953,200,2.565713468448174,11.344281907217338
18.29,1400,16.599266052246094,1.6794801950454712,0.31618113511269946,0.24590736627578735,4787.7648787559265,27.87813949584961,123.29145050048828,200,2.5645016707341646,11.341543776207125
18.3,1400,16.599258422851562,1.677924633026123,0.3165383016624979,0.24595393240451813,4788.128572668851,27.852304458618164,123.32416534423828,200,2.5667174751435122,11.364887026842203
18.31,1400,16.59927749633789,1.676268219947815,0.3166509145178969,0.2458936870098114,4788.049306046803,27.824840545654297,123.29191589355469,200,2.568302309019013,11.38015187929981
18.32,1400,16.59926414489746,1.6763017177581787,0.31695921409028777,0.245854452252388,4787.9298232709225,27.825374603271484,123.26917266845703,200,2.5712772914006017,11.391013233606696
18.33,1400,16.59920883178711,1.6790955066680908,0.31680485765269534,0.24593716859817505,4787.909423772601,27.87165641784668,123.31011962890625,200,2.5691716504198006,11.36655999146054
18.34,1400,16.59916877746582,1.6811262369155884,0.3165948755214171,0.24595937132835388,4788.031820762528,27.905298233032227,123.32440185546875,200,2.5671714244439015,11.345331878653553
18.35,1400,16.599143981933594,1.6828277111053467,0.317098934746587,0.24595890939235687,4788.145766531722,27.933500289916992,123.32710266113281,200,2.5712022663070226,11.351922690671756
18.36,1400,16.599143981933594,1.680748701095581,0.31738632605998757,0.24591226875782013,4788.045226147139,27.898990631103516,123.30113220214844,200,2.5740746827378955,11.376265769389365
18.37,1400,16.599159240722656,1.6810208559036255,0.3172757797185585,0.2458297610282898,4788.0740768661935,27.903532028198242,123.26050567626953,200,2.5740262488167245,11.37045217935325
18.38,1400,16.59914207458496,1.68571138381958,0.3170140131783856,0.24582035839557648,4788.0956420501325,27.98136329650879,123.25634765625,200,2.5719893650102916,11.329469864438446
18.39,1400,16.59910774230957,1.690955400466919,0.3171211315378174,0.24593611061573029,4788.003844307688,28.06835174560547,123.31201934814453,200,2.5716968621138068,11.298174333757888
18.4,1400,16.59906005859375,1.6959547996520996,0.31754527745217204,0.24598971009254456,4788.119538605309,28.151254653930664,123.34187316894531,200,2.5745132471456773,11.279969257379769
18.41,1400,16.599048614501953,1.6967862844467163,0.31766477058349457,0.2459789514541626,4788.227655946411,28.165037155151367,123.33926391601562,200,2.575536437472538,11.278691361608631
18.42,1400,16.599058151245117,1.695893406867981,0.31755084488392643,0.24593207240104675,4788.329653438016,28.15023422241211,123.3183822631836,200,2.5750486793958016,11.280575536110666
